Document Date,Document Number,Type,Is Credit,Brakes Code,Product / Ingredient,Qty Case,Unit Price,Net Value,Category,Subcategory,PO,Source
2025-07-05,9335203437,INVOICE,No,22053,Sysco Classc Mozz Shredded Cheese  1x2kg,2,10.5,21,Other food,Other food,,Invoice CSV
2025-07-05,9335203437,INVOICE,No,28326,Sysco Classic Tomato Paste 1x800g (KC1),6,2.12,12.72,Other food,Other food,,Invoice CSV
2025-07-05,9335203437,INVOICE,No,3761,Sysco Clss Mozz & Cheddar Chse Mix 3x1kg,6,31.6,189.6,Other food,Other food,,Invoice CSV
2025-07-05,9335203437,INVOICE,No,33348,Sysco Essential Thick Cut Chip  4x2.27kg,2,11.59,23.18,Other food,Other food,,Invoice CSV
2025-07-05,9335203437,INVOICE,No,136749,Sysco Lime Juice                1x1ltr,3,1.93,5.79,Other food,Other food,,Invoice CSV
2025-07-05,9335203437,INVOICE,No,33947,Sysco Premium Petit Pois           1.5kg,1,4.25,4.25,Other food,Other food,,Invoice CSV
2025-07-05,9335203437,INVOICE,No,350101,Tate & Lyle Icing Sugar            1x3kg,2,5.14,10.28,Other food,Other food,,Invoice CSV
2025-07-07,5508721280,CREDIT,Yes,86251,Brakes Chilli Flavour Corn Chips 14x475g,1,38.15,-38.15,Other food,Other food,,Credit PDF
2025-07-08,9335204453,INVOICE,No,71731,Brake Mature Ched Cheese Slice    1x500g,6,3.92,23.52,Other food,Other food,,Invoice CSV
2025-07-08,9335204453,INVOICE,No,74153,Brakes Margarine                     2kg,1,4.67,4.67,Other food,Other food,,Invoice CSV
2025-07-08,9335204453,INVOICE,No,115344,Brakes Pure Clear Honey           6x454g,1,30.09,30.09,Other food,Other food,,Invoice CSV
2025-07-08,9335204453,INVOICE,No,35379,Brakes Tortilla Chips            14x475g,1,32.03,32.03,Other food,Other food,,Invoice CSV
2025-07-08,9335204453,INVOICE,No,152602,Dark Belgian Couverture Choc  1x2.5kg,1,35.27,35.27,Other food,Other food,,Invoice CSV
2025-07-08,9335204453,INVOICE,No,67485,Delifrance Vegan Croissant (19401)  1x56,2,22.46,44.92,Other food,Other food,,Invoice CSV
2025-07-08,9335204453,INVOICE,No,151762,Kingsmill 50/50 Med Sliced Bread  8x800g,2,15.11,30.22,Other food,Other food,,Invoice CSV
2025-07-08,9335204453,INVOICE,No,10317,Kp Ready Salted                 1x48pckt,6,25.98,155.88,Other food,Other food,,Invoice CSV
2025-07-08,9335204453,INVOICE,No,2041,LaBo Double Chocolate Doughnuts    1x40,2,14.39,28.78,Other food,Other food,,Invoice CSV
2025-07-08,9335204453,INVOICE,No,4300,LaBo Naan Bread                 24x100g,2,7.33,14.66,Other food,Other food,,Invoice CSV
2025-07-08,9335204453,INVOICE,No,450385,Loaf White Medium              6xEach PK,1,11.3,11.3,Other food,Other food,,Invoice CSV
2025-07-08,9335204453,INVOICE,No,121832,Mackies Mdagascn Vanilla IceCrm  1x5L,3,18.57,55.71,Other food,Other food,,Invoice CSV
2025-07-08,9335204453,INVOICE,No,591022,Mars Xtra Ice Cream Bar OC32371   1x24ea,4,19.99,79.96,Other food,Other food,,Invoice CSV
2025-07-08,9335204453,INVOICE,No,101767,Mission 12in Wheatbran Tortillas  1x4x18,1,27.64,27.64,Other food,Other food,,Invoice CSV
2025-07-08,9335204453,INVOICE,No,151553,Plain Cookie Mix                   3.5kg,3,10.5,31.5,Other food,Other food,,Invoice CSV
2025-07-08,9335204453,INVOICE,No,133974,Radnor Still 100% Pure Aple Jce 60x125ml,3,16.84,50.52,Other food,Other food,,Invoice CSV
2025-07-08,9335204453,INVOICE,No,134323,Sysco Classic Vegan Mayonnaise  1x5L,1,13.89,13.89,Other food,Other food,,Invoice CSV
2025-07-08,9335204453,INVOICE,No,10515,SyscoCls 2Ply BlueCentrfd 300sht120m 1x6,2,10.09,20.18,Other food,Other food,,Invoice CSV
2025-07-08,9335204453,INVOICE,No,74088,Unsalted Butter   (70055)        20x250g,1,40.38,40.38,Other food,Other food,,Invoice CSV
2025-07-10,9335206124,INVOICE,No,86647,Baking Parch Refill45cmx50m(cs)21C32 1x3,1,32.75,32.75,Other food,Other food,,Invoice CSV
2025-07-10,9335206124,INVOICE,No,33828,Brake 9in Thin & Crispy Pizza Base  1x36,1,23.32,23.32,Other food,Other food,,Invoice CSV
2025-07-10,9335206124,INVOICE,No,71256,Brake Mild Cheddar Chese Slice    1x500g,4,4.06,16.24,Other food,Other food,,Invoice CSV
2025-07-10,9335206124,INVOICE,No,149597,Dr Oetker Prof GF Baking Powder   1x500g,4,3.16,12.64,Other food,Other food,,Invoice CSV
2025-07-10,9335206124,INVOICE,No,86870,Lemon Flavouring                 1x500ml,1,5.03,5.03,Other food,Other food,,Invoice CSV
2025-07-10,9335206124,INVOICE,No,150850,Lyles Maple Syrup               1x2.80kg,2,7.62,15.24,Other food,Other food,,Invoice CSV
2025-07-10,9335206124,INVOICE,No,131778,McCain OC Hash Browns              1x1kg,15,2.99,44.85,Other food,Other food,,Invoice CSV
2025-07-10,9335206124,INVOICE,No,133974,Radnor Still 100% Pure Aple Jce 60x125ml,1,16.84,16.84,Other food,Other food,,Invoice CSV
2025-07-10,9335206124,INVOICE,No,33891,Sysco Classic Self Raising Flour 1x25kg,1,25.48,25.48,Other food,Other food,,Invoice CSV
2025-07-10,9335206124,INVOICE,No,134323,Sysco Classic Vegan Mayonnaise  1x5L,1,13.89,13.89,Other food,Other food,,Invoice CSV
2025-07-10,9335206124,INVOICE,No,126924,Sysco Classic Vegan Mayonnaise 1x1ltr,3,2.94,8.82,Other food,Other food,,Invoice CSV
2025-07-10,9335206124,INVOICE,No,4599,Sysco Essential Garden Peas      1x2.5kg,1,4.05,4.05,Other food,Other food,,Invoice CSV
2025-07-11,5508727977,CREDIT,Yes,33828,Brake 9in Thin & Crispy Pizza Base  1x36,1,23.32,-23.32,Other food,Other food,,Credit PDF
2025-07-12,9335207549,INVOICE,No,89780,Brakes Chopped Apricots            1x3kg,1,24.9,24.9,Other food,Other food,,Invoice CSV
2025-07-12,9335207549,INVOICE,No,308,Brakes Granulated Sugar           1x25kg,1,32.25,32.25,Other food,Other food,,Invoice CSV
2025-07-12,9335207549,INVOICE,No,100535,Brakes Pure Maple Syrup           1x620g,4,11.73,46.92,Other food,Other food,,Invoice CSV
2025-07-12,9335207549,INVOICE,No,132721,Curtis Chia Seeds                 1x450g,3,2.58,7.74,Other food,Other food,,Invoice CSV
2025-07-12,9335207549,INVOICE,No,149038,DrSchar GF & V White Sandwich Loaf   1x6,1,27.28,27.28,Other food,Other food,,Invoice CSV
2025-07-12,9335207549,INVOICE,No,149906,Elda Ricotta Cheese 1x1.5kg,2,11.37,22.74,Other food,Other food,,Invoice CSV
2025-07-12,9335207549,INVOICE,No,18421,G V Dairy Full Fat Soft Cheese 1x2kg,2,9.37,18.74,Other food,Other food,,Invoice CSV
2025-07-12,9335207549,INVOICE,No,18419,G V Dairy Natural Cottage Cheese 1x2kg,1,14.46,14.46,Other food,Other food,,Invoice CSV
2025-07-12,9335207549,INVOICE,No,152368,GVD Mascarpone 40% Fat            1x2kg,1,16.91,16.91,Other food,Other food,,Invoice CSV
2025-07-12,9335207549,INVOICE,No,151872,Global Hacienda Avocado Halves     1x1kg,6,6.18,37.08,Other food,Other food,,Invoice CSV
2025-07-12,9335207549,INVOICE,No,4381,LaBo 10 Flour Tortillas           4x18,1,15.69,15.69,Other food,Other food,,Invoice CSV
2025-07-12,9335207549,INVOICE,No,149957,Meadowland Double 1x1ltr,6,2.99,17.94,Other food,Other food,,Invoice CSV
2025-07-12,9335207549,INVOICE,No,526841,Set Soured Cream                   1x1kg,1,4.58,4.58,Other food,Other food,,Invoice CSV
2025-07-12,9335207549,INVOICE,No,135419,Sheese Mature Cheddar Slice Vegan    1kg,1,11.94,11.94,Other food,Other food,,Invoice CSV
2025-07-12,9335207549,INVOICE,No,71268,Sysco Classic Mat White Ched Grate 1x1kg,3,7.39,22.17,Other food,Other food,,Invoice CSV
2025-07-12,9335207549,INVOICE,No,129927,Sysco ClassicOlive Pomace Oil Blend 5ltr,1,15.98,15.98,Other food,Other food,,Invoice CSV
2025-07-12,9335207549,INVOICE,No,33348,Sysco Essential Thick Cut Chip  4x2.27kg,2,11.59,23.18,Other food,Other food,,Invoice CSV
2025-07-12,9335207549,INVOICE,No,350101,Tate & Lyle Icing Sugar            1x3kg,2,5.14,10.28,Other food,Other food,,Invoice CSV
2025-07-12,9335207549,INVOICE,No,135327,Tofoo Co Organic Naked Tofu        1x1kg,12,5.28,63.36,Other food,Other food,,Invoice CSV
2025-07-12,9335207549,INVOICE,No,75805,Wholesome Farms HF Greek Style Yog 1x5kg,2,14.99,29.98,Other food,Other food,,Invoice CSV
2025-07-15,9335208577,INVOICE,No,115344,Brakes Pure Clear Honey           6x454g,2,30.09,60.18,Other food,Other food,,Invoice CSV
2025-07-15,9335208577,INVOICE,No,85327,Clamshell Large 9X6in VA-SH89     1X200,1,23.99,23.99,Other food,Other food,,Invoice CSV
2025-07-15,9335208577,INVOICE,No,591136,Kalamata Olives Whole OC 119645    1x1kg,1,10.5,10.5,Other food,Other food,,Invoice CSV
2025-07-15,9335208577,INVOICE,No,135645,Kellys Vegan Vanilla Ice Cream  1x4.5ltr,1,21.66,21.66,Other food,Other food,,Invoice CSV
2025-07-15,9335208577,INVOICE,No,591137,Nocellara Olives Whole OC 119646   1x1kg,1,11.73,11.73,Other food,Other food,,Invoice CSV
2025-07-15,9335208577,INVOICE,No,87045,Olive Pomace Oil            1x5L,1,17.92,17.92,Other food,Other food,,Invoice CSV
2025-07-15,9335208577,INVOICE,No,25148,Osprio Porridge Oats               1x2kg,4,2.66,10.64,Other food,Other food,,Invoice CSV
2025-07-15,9335208577,INVOICE,No,135419,Sheese Mature Cheddar Slice Vegan    1kg,1,11.94,11.94,Other food,Other food,,Invoice CSV
2025-07-15,9335208577,INVOICE,No,148550,Sysco C GF Vegan ChocOrange Brownie 2x15,1,34.99,34.99,Other food,Other food,,Invoice CSV
2025-07-15,9335208577,INVOICE,No,6437,Sysco Classic Chop Toms in Juice   2.5kg,12,3.19,38.28,Other food,Other food,,Invoice CSV
2025-07-15,9335208577,INVOICE,No,5946,Sysco Classic Cornflour         1x3.5kg,2,7.69,15.38,Other food,Other food,,Invoice CSV
2025-07-15,9335208577,INVOICE,No,134323,Sysco Classic Vegan Mayonnaise  1x5L,1,13.89,13.89,Other food,Other food,,Invoice CSV
2025-07-16,5508733191,CREDIT,Yes,87045,Olive Pomace Oil            1x5L,1,17.92,-17.92,Other food,Other food,,Credit PDF
2025-07-19,9335211554,INVOICE,No,21357,Black Sack Compactor (P B111) 100x1,2,27.64,55.28,Other food,Other food,,Invoice CSV
2025-07-19,9335211554,INVOICE,No,118225,Black Turtle Bean in Water       1x2.5kg,6,3.81,22.86,Other food,Other food,,Invoice CSV
2025-07-19,9335211554,INVOICE,No,4764,Brake Broad Beans                  2.5kg,1,11.66,11.66,Other food,Other food,,Invoice CSV
2025-07-19,9335211554,INVOICE,No,3840,Brake Whole Spinach Portion      1x2.5kg,1,3.37,3.37,Other food,Other food,,Invoice CSV
2025-07-19,9335211554,INVOICE,No,5627,Brakes Banana Chips                1x1kg,1,7.41,7.41,Other food,Other food,,Invoice CSV
2025-07-19,9335211554,INVOICE,No,130608,Brakes Berries Cocont & Seed Toppr 1x1kg,1,8.85,8.85,Other food,Other food,,Invoice CSV
2025-07-19,9335211554,INVOICE,No,130610,Brakes Nut Fruit & Seed Topper     1x1kg,1,7.55,7.55,Other food,Other food,,Invoice CSV
2025-07-19,9335211554,INVOICE,No,22724,Butter Beans       1xkc1/800g,12,2.44,29.28,Other food,Other food,,Invoice CSV
2025-07-19,9335211554,INVOICE,No,350103,Dark Brown Soft Sugar (106063)     1x3kg,1,10,10,Other food,Other food,,Invoice CSV
2025-07-19,9335211554,INVOICE,No,67485,Delifrance Vegan Croissant (19401)  1x56,2,22.46,44.92,Other food,Other food,,Invoice CSV
2025-07-19,9335211554,INVOICE,No,85788,El Paso Taco Shells              10x260g,1,22.6,22.6,Other food,Other food,,Invoice CSV
2025-07-19,9335211554,INVOICE,No,71250,Goats Cheese Log                   1x1kg,3,13.6,40.8,Other food,Other food,,Invoice CSV
2025-07-19,9335211554,INVOICE,No,130709,Halloumi                          6x750g,2,46.07,92.14,Other food,Other food,,Invoice CSV
2025-07-19,9335211554,INVOICE,No,151022,Hazlemere Cider Vinegar 1x5ltr,1,6.69,6.69,Other food,Other food,,Invoice CSV
2025-07-19,9335211554,INVOICE,No,4381,LaBo 10 Flour Tortillas           4x18,1,15.69,15.69,Other food,Other food,,Invoice CSV
2025-07-19,9335211554,INVOICE,No,128762,Lyles Black Treacle Syrup         1x750g,2,2.37,4.74,Other food,Other food,,Invoice CSV
2025-07-19,9335211554,INVOICE,No,119105,Mango Pulp                        1x850g,12,2.73,32.76,Other food,Other food,,Invoice CSV
2025-07-19,9335211554,INVOICE,No,131778,McCain OC Hash Browns              1x1kg,10,2.99,29.9,Other food,Other food,,Invoice CSV
2025-07-19,9335211554,INVOICE,No,149957,Meadowland Double 1x1ltr,2,2.99,5.98,Other food,Other food,,Invoice CSV
2025-07-19,9335211554,INVOICE,No,15514,Migi EWide Cling Film45cmx300 32C13  1x1,2,7.49,14.98,Other food,Other food,,Invoice CSV
2025-07-19,9335211554,INVOICE,No,100439,Noels Bicarbonate Of Soda         1x900g,2,3.38,6.76,Other food,Other food,,Invoice CSV
2025-07-19,9335211554,INVOICE,No,118890,Quaker Oats GF Original Porridge  5x510g,1,13.74,13.74,Other food,Other food,,Invoice CSV
2025-07-19,9335211554,INVOICE,No,555874,Rational Care Tablets Blue         1x150,1,131.09,131.09,Other food,Other food,,Invoice CSV
2025-07-19,9335211554,INVOICE,No,135419,Sheese Mature Cheddar Slice Vegan    1kg,1,11.94,11.94,Other food,Other food,,Invoice CSV
2025-07-19,9335211554,INVOICE,No,133979,Sun Pat Crunchy Peanut Butter      3x1kg,1,20.58,20.58,Other food,Other food,,Invoice CSV
2025-07-19,9335211554,INVOICE,No,74046,Sysco Classc Grtd Mild Whte Cheddr 5x1kg,1,40.22,40.22,Other food,Other food,,Invoice CSV
2025-07-19,9335211554,INVOICE,No,5874,Sysco Classic  Flaked Almonds      1x1kg,1,14.54,14.54,Other food,Other food,,Invoice CSV
2025-07-19,9335211554,INVOICE,No,4762,Sysco Classic Cut Beans            2.5kg,4,3.08,12.32,Other food,Other food,,Invoice CSV
2025-07-19,9335211554,INVOICE,No,151770,Sysco Classic Green Beans X Fine 1x2.5kg,2,4.82,9.64,Other food,Other food,,Invoice CSV
2025-07-19,9335211554,INVOICE,No,33592,Sysco Classic Oregano             1x100g,2,2.44,4.88,Other food,Other food,,Invoice CSV
2025-07-19,9335211554,INVOICE,No,33595,Sysco Classic Rubbed Thyme        1x210g,1,4.53,4.53,Other food,Other food,,Invoice CSV
2025-07-19,9335211554,INVOICE,No,28326,Sysco Classic Tomato Paste 1x800g (KC1),6,2.12,12.72,Other food,Other food,,Invoice CSV
2025-07-19,9335211554,INVOICE,No,129927,Sysco ClassicOlive Pomace Oil Blend 5ltr,2,15.98,31.96,Other food,Other food,,Invoice CSV
2025-07-19,9335211554,INVOICE,No,85120,Sysco Cooking Salt          1x3kg,4,4.74,18.96,Other food,Other food,,Invoice CSV
2025-07-19,9335211554,INVOICE,No,4599,Sysco Essential Garden Peas      1x2.5kg,3,4.05,12.15,Other food,Other food,,Invoice CSV
2025-07-19,9335211554,INVOICE,No,136748,Sysco Lemon Juice                 1x1ltr,6,1.91,11.46,Other food,Other food,,Invoice CSV
2025-07-19,9335211554,INVOICE,No,136749,Sysco Lime Juice                1x1ltr,6,1.93,11.58,Other food,Other food,,Invoice CSV
2025-07-19,9335211554,INVOICE,No,10515,SyscoCls 2Ply BlueCentrfd 300sht120m 1x6,2,10.09,20.18,Other food,Other food,,Invoice CSV
2025-07-19,9335211554,INVOICE,No,126923,Tinned Jackfruit                 1x2.8kg,2,11.3,22.6,Other food,Other food,,Invoice CSV
2025-07-19,9335211554,INVOICE,No,11127,Unsalted Butter                  40x250g,1,75.79,75.79,Other food,Other food,,Invoice CSV
2025-07-20,5508739054,CREDIT,Yes,118890,Quaker Oats GF Original Porridge  5x510g,1,13.74,-13.74,Other food,Other food,,Credit PDF
2025-07-22,9335212490,INVOICE,No,151289,Arla Pro Gouda Cheese Slices 1x1kg,2,8.13,16.26,Other food,Other food,,Invoice CSV
2025-07-22,9335212490,INVOICE,No,136997,Beyond Meat Beyond Mince   1x4kg,1,39.99,39.99,Other food,Other food,,Invoice CSV
2025-07-22,9335212490,INVOICE,No,127622,Beyond Meat Vegan Burger   1x40,2,54.99,109.98,Other food,Other food,,Invoice CSV
2025-07-22,9335212490,INVOICE,No,71731,Brake Mature Ched Cheese Slice    1x500g,4,3.92,15.68,Other food,Other food,,Invoice CSV
2025-07-22,9335212490,INVOICE,No,134490,Butlers of Lanc Cheese Selection    650g,4,12.3,49.2,Other food,Other food,,Invoice CSV
2025-07-22,9335212490,INVOICE,No,23198,Capricorn Goats Chese (Smrset)    6x100g,1,20.37,20.37,Other food,Other food,,Invoice CSV
2025-07-22,9335212490,INVOICE,No,149914,Granarolo Grtd Italian Hrd Chse 1x500g,4,10,40,Other food,Other food,,Invoice CSV
2025-07-22,9335212490,INVOICE,No,130434,LaBo 4in Vegan Potato Burger Bun    1x45,2,22.6,45.2,Other food,Other food,,Invoice CSV
2025-07-22,9335212490,INVOICE,No,23348,Mascarpone                        1x500g,3,5.61,16.83,Other food,Other food,,Invoice CSV
2025-07-22,9335212490,INVOICE,No,131778,McCain OC Hash Browns              1x1kg,6,2.99,17.94,Other food,Other food,,Invoice CSV
2025-07-22,9335212490,INVOICE,No,149957,Meadowland Double 1x1ltr,2,2.99,5.98,Other food,Other food,,Invoice CSV
2025-07-22,9335212490,INVOICE,No,88448,PolycotnMed S/Sleeve Jacket 101/106cm CE,1,12.99,12.99,Other food,Other food,,Invoice CSV
2025-07-22,9335212490,INVOICE,No,111313,Roasted Red Peppers              1x2.5kg,6,6.33,37.98,Other food,Other food,,Invoice CSV
2025-07-22,9335212490,INVOICE,No,135419,Sheese Mature Cheddar Slice Vegan    1kg,1,11.94,11.94,Other food,Other food,,Invoice CSV
2025-07-22,9335212490,INVOICE,No,5552,Solid Pack Apples    1x2.6kg(KC3),2,6.62,13.24,Other food,Other food,,Invoice CSV
2025-07-22,9335212490,INVOICE,No,27544,Sysco Classc Grt Mild White Cheddr 1x1kg,3,7.79,23.37,Other food,Other food,,Invoice CSV
2025-07-22,9335212490,INVOICE,No,134323,Sysco Classic Vegan Mayonnaise  1x5L,1,13.89,13.89,Other food,Other food,,Invoice CSV
2025-07-22,9335212490,INVOICE,No,135327,Tofoo Co Organic Naked Tofu        1x1kg,20,5.28,105.6,Other food,Other food,,Invoice CSV
2025-07-24,9335214052,INVOICE,No,78252,Brake Butter Portions              6x100,1,40.99,40.99,Other food,Other food,,Invoice CSV
2025-07-24,9335214052,INVOICE,No,71256,Brake Mild Cheddar Chese Slice    1x500g,4,4.06,16.24,Other food,Other food,,Invoice CSV
2025-07-24,9335214052,INVOICE,No,4301,Brakes Puff Pastry Squares 13cm     1x96,1,21.52,21.52,Other food,Other food,,Invoice CSV
2025-07-24,9335214052,INVOICE,No,149050,Cooks & Co Green Figs In Syrup 1x820g,2,3.02,6.04,Other food,Other food,,Invoice CSV
2025-07-24,9335214052,INVOICE,No,149031,DrSchar GF & V Brown Rolls          1x30,1,26.92,26.92,Other food,Other food,,Invoice CSV
2025-07-24,9335214052,INVOICE,No,126682,Duerrs Peanut Butter Crunchy     1x2.5kg,2,16.62,33.24,Other food,Other food,,Invoice CSV
2025-07-24,9335214052,INVOICE,No,151872,Global Hacienda Avocado Halves     1x1kg,10,6.18,61.8,Other food,Other food,,Invoice CSV
2025-07-24,9335214052,INVOICE,No,5825,Roasted Salted Peanuts             1x1kg,2,3.74,7.48,Other food,Other food,,Invoice CSV
2025-07-24,9335214052,INVOICE,No,526841,Set Soured Cream                   1x1kg,2,4.58,9.16,Other food,Other food,,Invoice CSV
2025-07-24,9335214052,INVOICE,No,244,Sysco Class  Plum Toms in Juice 1x2.55kg,12,3.45,41.4,Other food,Other food,,Invoice CSV
2025-07-24,9335214052,INVOICE,No,74048,Sysco Classc Mat White Cheddar Grt 5x1kg,1,40.5,40.5,Other food,Other food,,Invoice CSV
2025-07-24,9335214052,INVOICE,No,135327,Tofoo Co Organic Naked Tofu        1x1kg,20,5.28,105.6,Other food,Other food,,Invoice CSV
2025-07-24,9335214052,INVOICE,No,135120,Veg Lemon GF Tart                 12x75g,8,17.92,143.36,Other food,Other food,,Invoice CSV
2025-07-26,9335215354,INVOICE,No,127622,Beyond Meat Vegan Burger   1x40,2,54.99,109.98,Other food,Other food,,Invoice CSV
2025-07-26,9335215355,INVOICE,No,118225,Black Turtle Bean in Water       1x2.5kg,6,3.81,22.86,Other food,Other food,,Invoice CSV
2025-07-26,9335215355,INVOICE,No,10787,Borlotti Beans  1xKC1/800g,12,2.44,29.28,Other food,Other food,,Invoice CSV
2025-07-26,9335215354,INVOICE,No,74450,Brake Mature Cheddar Col Slice    1x500g,6,4.89,29.34,Other food,Other food,,Invoice CSV
2025-07-26,9335215355,INVOICE,No,89780,Brakes Chopped Apricots            1x3kg,1,24.9,24.9,Other food,Other food,,Invoice CSV
2025-07-26,9335215355,INVOICE,No,563,Brakes Haricot Beans               1x3kg,6,13.74,82.44,Other food,Other food,,Invoice CSV
2025-07-26,9335215355,INVOICE,No,4301,Brakes Puff Pastry Squares 13cm     1x96,1,21.52,21.52,Other food,Other food,,Invoice CSV
2025-07-26,9335215354,INVOICE,No,268,Brakes Seedless Raisins            1x3kg,1,14.68,14.68,Other food,Other food,,Invoice CSV
2025-07-26,9335215355,INVOICE,No,9698,Brakes Sliced Green Jalepeno       1x3kg,2,6.69,13.38,Other food,Other food,,Invoice CSV
2025-07-26,9335215355,INVOICE,No,35379,Brakes Tortilla Chips            14x475g,1,32.03,32.03,Other food,Other food,,Invoice CSV
